,ID,Count
83,18371,322.4621233637645
84,18372,325.8785202070911
85,18373,288.21414517205636
86,18374,308.17113001094236
87,18375,304.27867786977515
88,18376,296.51244242265034
89,18377,303.41991145014106
90,18378,310.88744553391496
91,18379,329.88298535951486
92,18380,317.0061562738068
93,18381,295.8917036519362
94,18382,296.9651616764787
95,18383,289.9456796377316
96,18384,261.68119884670926
97,18385,208.83528713761768
98,18386,176.7389757493609
99,18387,146.0331014960054
100,18388,122.91650284184362
101,18389,110.03054531404584
102,18390,118.31271433497983
103,18391,137.21149867022686
104,18392,158.0076019052725
105,18393,204.18034542512214
106,18394,289.8108116527895
107,18395,321.2932845734646
108,18396,324.69729789369126
109,18397,287.1694461256192
110,18398,307.0540922421343
111,18399,303.1757491969581
112,18400,295.43766427229
113,18401,302.32009557548025
114,18402,309.7605618491996
115,18403,328.68724793297315
116,18404,315.85709390222803
117,18405,294.81917551328667
118,18406,295.8887425401338
119,18407,288.894704242838
120,18408,410.1493711186132
121,18409,327.3206560668661
122,18410,277.0140922436384
123,18411,228.88684783263113
124,18412,192.6547515177565
125,18413,172.45778131286443
126,18414,185.43894476826435
127,18415,215.06019590961412
128,18416,247.6552340749974
129,18417,320.02467368682414
130,18418,454.2386792273796
131,18419,503.5831354840084
132,18420,508.91845926242104
133,18421,450.09870121352947
134,18422,481.2651554163872
135,18423,475.18638488196643
136,18424,463.05799858787043
137,18425,473.8452652436768
138,18426,485.50717514184595
139,18427,515.1721584453142
140,18428,495.0626525646579
141,18429,462.08860232758445
142,18430,463.76500187544633
143,18431,452.80280657116765
144,18432,400.50386158521405
145,18433,319.62303483204425
146,18434,270.4995337540455
147,18435,223.5041008913933
148,18436,188.1240771506324
149,18437,168.40208041242087
150,18438,181.07796499948512
151,18439,210.00261124419478
152,18440,241.83110976937752
153,18441,312.49863254588445
154,18442,443.5563185572243
155,18443,491.7403380150703
156,18444,496.9501906359187
157,18445,439.51370067656615
158,18446,469.9472113415219
159,18447,464.0113956505553
160,18448,452.1682334086269
161,18449,462.701815210342
162,18450,474.08947121219614
163,18451,503.056821166913
164,18452,483.42023184871493
165,18453,451.2216345034722
166,18454,452.85861005373886
167,18455,442.15421341199624
168,18456,415.43965992725225
169,18457,331.54258330987085
170,18458,280.58714307639957
171,18459,231.83913208514912
172,18460,195.1396980949165
173,18461,174.68221839527143
174,18462,187.83081866415208
175,18463,217.83413786276498
176,18464,250.84960131163263
177,18465,324.15249410765364
178,18466,460.09765151987307
179,18467,510.07857449590915
180,18468,515.4827156507775
181,18469,455.9042742303032
182,18470,487.47272720600955
183,18471,481.3155499885775
184,18472,469.03072637969666
185,18473,479.9571319933646
186,18474,491.7694623865193
187,18475,521.8170778241067
188,18476,501.4481906024099
189,18477,468.04882641576506
190,18478,469.7468489097811
191,18479,458.6432583402161
192,18480,396.0711576590785
193,18481,316.08550519181654
194,18482,267.505694092816
195,18483,221.03039813704947
196,18484,186.04195406676092
197,18485,166.53823680287627
198,18486,179.07382700387913
199,18487,207.6783405226182
200,18488,239.1545670127271
201,18489,309.0399544949029
202,18490,438.64711786450516
203,18491,486.2978453551216
204,18492,491.45003627434346
205,18493,434.64924294357905
206,18494,464.74592104548117
207,18495,458.875801883417
208,18496,447.1637176080278
209,18497,457.5807156414267
210,18498,468.84233513699326
211,18499,497.48907972884103
212,18500,478.06982461117263
213,18501,446.2275954874582
214,18502,447.84645328994594
215,18503,437.26053096411374
216,18504,381.6447328284391
217,18505,304.5724634251412
218,18506,257.7621146552044
219,18507,212.979626546266
220,18508,179.26559528933234
221,18509,160.47227792603243
222,18510,172.55127403719717
223,18511,200.1139018843462
224,18512,230.44364394449667
225,18513,297.78353860353803
226,18514,422.66991389325347
227,18515,468.5850198295724
228,18516,473.54954827054524
229,18517,418.8176568516244
230,18518,447.81809894670585
231,18519,442.16179195248276
232,18520,430.8763065347525
233,18521,440.9138776995605
234,18522,451.76530598583963
235,18523,479.3686266890624
236,18524,460.6566950379091
237,18525,429.97428155845495
238,18526,431.5341743746076
239,18527,421.33383178550554
240,18528,266.3538170129204
241,18529,212.56428089309483
242,18530,179.89485302447144
243,18531,148.64069014175334
244,18532,125.1113180851137
245,18533,111.99526699500123
246,18534,120.42532365017644
247,18535,139.66156747197954
248,18536,160.82900900030242
249,18537,207.82621985332506
250,18538,294.9857163431585
251,18539,327.0303449537904
252,18540,330.4951408390168
253,18541,292.29718620270967
254,18542,312.5368954994693
255,18543,308.589300187613
256,18544,300.71304287474874
257,18545,307.7183678885943
258,18546,315.2916922278868
259,18547,334.5563360159624
260,18548,321.4970848583944
261,18549,300.0835102890447
262,18550,301.172175662818
263,18551,294.0532507838833
264,18552,265.4018421333014
265,18553,211.80455513438835
266,18554,179.25189103138783
267,18555,148.10943361728866
268,18556,124.66415786301226
269,18557,111.59498483643807
270,18558,119.99491163554632
271,18559,139.16240321981078
272,18560,160.2541902190312
273,18561,207.08342839328395
274,18562,293.93140822415194
275,18563,325.86150616349045
276,18564,329.31391852561694
277,18565,291.2524871562725
278,18566,311.4198577306613
279,18567,307.4863715147959
280,18568,299.6382647243884
281,18569,306.6185520139335
282,18570,314.16480854317143
283,18571,333.36059858942076
284,18572,320.3480224868155
285,18573,299.0109821503951
286,18574,300.0957565264731
287,18575,293.0022753889897
288,18576,413.8700144052053
289,18577,330.28992406363676
290,18578,279.52700752566534
291,18579,230.9631799539144
292,18580,194.40240653892516
293,18581,174.02222083525663
294,18582,187.1211420688308
295,18583,217.01110045919808
296,18584,249.90182238875605
297,18585,322.92775665498596
298,18586,458.35927579874203
299,18587,508.1513570740342
300,18588,513.5350798943466
301,18589,454.18174224418283
302,18590,485.6309209049142
303,18591,479.4970071998042
304,18592,467.25859903996883
305,18593,478.14372168213004
306,18594,489.9114218358178
307,18595,519.8455091017618
308,18596,499.55358114924536
309,18597,466.2804089646929
310,18598,467.9720158617856
311,18599,456.9103777173193
312,18600,404.224504871806
313,18601,322.5923028288149
314,18602,273.01244903607244
315,18603,225.5804330126765
316,18604,189.871732171801
317,18605,169.96651993481308
318,18606,182.76016230005158
319,18607,211.95351579377865
320,18608,244.07769808313617
321,18609,315.40171551404615
322,18610,447.67691512858676
323,18611,496.3085596050961
324,18612,501.5668112678443
325,18613,443.5967417072194
326,18614,474.3129768300488
327,18615,468.32201796839314
328,18616,456.3688338607253
329,18617,467.0002716487951
330,18618,478.49371790616794
331,18619,507.7301718233604
332,18620,487.91116043330237
333,18621,455.4134411405806
334,18622,457.065624040078
335,18623,446.26178455814795
336,18624,419.1603032138444
337,18625,334.51185130664146
338,18626,283.10005835842645
339,18627,233.91546420643235
340,18628,196.88735311608514
341,18629,176.24665791766367
342,18630,189.51301596471853
343,18631,219.7850424123489
344,18632,253.09618962539125
345,18633,327.05557707581534
346,18634,464.2182480912354
347,18635,514.646796085935
348,18636,520.0993362827032
349,18637,459.9873152609564
350,18638,491.8384926945364
351,18639,485.62617230641536
352,18640,473.23132683179506
353,18641,484.2555884318177
354,18642,496.1737090804911
355,18643,526.4904284805542
356,18644,505.93911918699735
357,18645,472.2406330528734
358,18646,473.9538628961203
359,18647,462.75082948636776
360,18648,399.7918009456706
361,18649,319.0547731885872
362,18650,270.018609374843
363,18651,223.1067302583328
364,18652,187.7896090879296
365,18653,168.10267632526853
366,18654,180.75602430444565
367,18655,209.6292450722022
368,18656,241.4011553264858
369,18657,311.9430374630647
370,18658,442.7677144358677
371,18659,490.8660669451475
372,18660,496.0666569062692
373,18661,438.7322839742324
374,18662,469.1116865340083
375,18663,463.18642420125497
376,18664,451.36431806012627
377,18665,461.87917207988005
378,18666,473.2465818309652
379,18667,502.16243038528864
380,18668,482.56075319576024
381,18669,450.41940212456666
382,18670,452.05346727628523
383,18671,441.36810211026545
384,18672,385.3653761150312
385,18673,307.5417314219119
386,18674,260.27502993723135
387,18675,215.05595866754928
388,18676,181.013250310501
389,18677,162.03671744842467
390,18678,174.23347133776366
391,18679,202.06480643393013
392,18680,232.6902322582553
393,18681,300.6866215716998
394,18682,426.790510464616
395,18683,473.1532414195983
396,18684,478.16616890247093
397,18685,422.9006978822777
398,18686,452.1838644352328
399,18687,446.47241427032066
400,18688,435.0769069868509
401,18689,445.2123341380137
402,18690,456.1695526798115
403,18691,484.04197734550996
404,18692,465.14762362249667
405,18693,434.16608819556336
406,18694,435.7411883609468
407,18695,425.4414029316572
408,18696,270.0744602995125
409,18697,215.5335488898655
410,18698,182.40776830649838
411,18699,150.7170222630366
412,18700,126.85897310628235
413,18701,113.55970651739347
414,18702,122.10752095074292
415,18703,141.61247202156346
416,18704,163.07559731406107
417,18705,210.72930282148684
418,18706,299.10631291452097
419,18707,331.5985665438162
420,18708,335.1117614709425
421,18709,296.38022723336303
422,18710,316.90266098799634
423,18711,312.8999225054509
424,18712,304.91364332684725
425,18713,312.0168243270475
426,18714,319.6959389218587
427,18715,339.22968667240997
428,18716,325.9880134429819
429,18717,304.2753169261531
430,18718,305.37918964915724
431,18719,298.16082193003496
432,18720,269.12248541989345
433,18721,214.77382313115902
434,18722,181.76480631341477
435,18723,150.18576573857192
436,18724,126.41181288418093
437,18725,113.15942435883031
438,18726,121.67710893611277
439,18727,141.11330776939474
440,18728,162.5007785327898
441,18729,209.98651136144574
442,18730,298.0520047955144
443,18731,330.4297277535163
444,18732,333.9305391575426
445,18733,295.3355281869258
446,18734,315.7856232191883
447,18735,311.7969938326338
448,18736,303.8388651764869
449,18737,310.9170084523867
450,18738,318.5690552371434
451,18739,338.0339492458683
452,18740,324.838951071403
453,18741,303.20278878750355
454,18742,304.30277051281234
455,18743,297.1098465351414
456,18744,417.59065769179733
457,18745,333.2591920604074
458,18746,282.0399228076923
459,18747,233.03951207519765
460,18748,196.15006156009377
461,18749,175.58666035764887
462,18750,188.80333936939724
463,18751,218.96200500878197
464,18752,252.14841070251464
465,18753,325.83083962314765
466,18754,462.4798723701043
467,18755,512.71957866406
468,18756,518.1517005262722
469,18757,458.2647832748361
470,18758,489.99668639344105
471,18759,483.8076295176421
472,18760,471.45919949206717
473,18761,482.4421781205832
474,18762,494.3156685297897
475,18763,524.5188597582091
476,18764,504.0445097338329
477,18765,470.4722156018013
478,18766,472.17902984812474
479,18767,461.017948863471
480,18768,407.9451481583982
481,18769,325.5615708255856
482,18770,275.5253643180994
483,18771,227.65676513395977
484,18772,191.61938719296964
485,18773,171.5309594572053
486,18774,184.44235960061803
487,18775,213.90442034336257
488,18776,246.32428639689482
489,18777,318.3047984822079
490,18778,451.79751169994915
491,18779,500.8767811951219
492,18780,506.18343189976997
493,18781,447.67978273787264
494,18782,478.6787423185758
495,18783,472.632640286231
496,18784,460.5694343128238
497,18785,471.2987280872484
498,18786,482.89796460013986
499,18787,512.403522479808
500,18788,492.4020890178899
501,18789,459.605247777689
502,18790,461.2726380264172
503,18791,450.3693557042996
504,18792,422.8809465004364
505,18793,337.4811193034121
506,18794,285.6129736404534
507,18795,235.99179632771563
508,18796,198.6350081372538
509,18797,177.8110974400559
510,18798,191.195213265285
511,18799,221.73594696193283
512,18800,255.34277793914993
513,18801,329.95866004397715
514,18802,468.3388446625978
515,18803,519.2150176759608
516,18804,524.7159569146288
517,18805,464.07035629160976
518,18806,496.2042581830635
519,18807,489.9367946242532
520,18808,477.4319272838935
521,18809,488.554044870271
522,18810,500.577955774463
523,18811,531.1637791370017
524,18812,510.4300477715849
525,18813,476.43243968998183
526,18814,478.16087688245955
527,18815,466.8584006325194
528,18816,403.5124442322627
529,18817,322.0240411853579
530,18818,272.53152465686986
531,18819,225.183062379616
532,18820,189.53726410909823
533,18821,169.66711584766074
534,18822,182.43822160501207
535,18823,211.58014962178606
536,18824,243.6477436402444
537,18825,314.84612043122644
538,18826,446.88831100722996
539,18827,495.4342885351733
540,18828,500.68327753819483
541,18829,442.8153250048857
542,18830,473.47745202253515
543,18831,467.4970465190927
544,18832,455.5649185122246
545,18833,466.17762851833317
546,18834,477.650828524937
547,18835,506.835781041736
548,18836,487.05168178034774
549,18837,454.61120876167513
550,18838,456.26048126262447
551,18839,445.47567325641717
552,18840,389.0860194016233
553,18841,310.51099941868256
554,18842,262.7879452192583
555,18843,217.1322907888325
556,18844,182.76090533166968
557,18845,163.6011569708169
558,18846,175.91566863833012
559,18847,204.01571098351405
560,18848,234.93682057201397
561,18849,303.5897045398616
562,18850,430.9111070359784
563,18851,477.72146300962413
564,18852,482.7827895343966
565,18853,426.983738912931
566,18854,456.54962992375977
567,18855,450.7830365881585
568,18856,439.2775074389493
569,18857,449.51079057646695
570,18858,460.57379937378346
571,18859,488.7153280019576
572,18860,469.6385522070842
573,18861,438.35789483267183
574,18862,439.9482023472861
575,18863,429.548974077809
576,18864,273.7951035861046
577,18865,218.50281688663617
578,18866,184.92068358852532
579,18867,152.79335438431988
580,18868,128.60662812745102
581,18869,115.1241460397857
582,18870,123.78971825130938
583,18871,143.5633765711474
584,18872,165.32218562781972
585,18873,213.6323857896486
586,18874,303.22690948588337
587,18875,336.1667881338421
588,18876,339.7283821028682
589,18877,300.4632682640163
590,18878,321.2684264765233
591,18879,317.2105448232888
592,18880,309.11424377894565
593,18881,316.31528076550075
594,18882,324.10018561583064
595,18883,343.9030373288575
596,18884,330.47894202756936
597,18885,308.46712356326157
598,18886,309.5862036354965
599,18887,302.26839307618667
600,18888,272.8431287064855
601,18889,217.74309112792963
602,18890,184.27772159544165
603,18891,152.26209785985517
604,18892,128.15946790534957
605,18893,114.72386388122251
606,18894,123.35930623667922
607,18895,143.0642123189786
608,18896,164.74736684654846
609,18897,212.88959432960746
610,18898,302.17260136687673
611,18899,334.99794934354213
612,18900,338.54715978946814
613,18901,299.41856921757903
614,18902,320.1513887077152
615,18903,316.1076161504716
616,18904,308.0394656285852
617,18905,315.2154648908399
618,18906,322.9733019311152
619,18907,342.70729990231575
620,18908,329.32987965599045
621,18909,307.39459542461196
622,18910,308.5097844991515
623,18911,301.217417681293
624,18912,421.3113009783895
625,18913,336.22846005717804
626,18914,284.5528380897192
627,18915,235.11584419648088
628,18916,197.89771658126242
629,18917,177.1510998800411
630,18918,190.48553666996372
631,18919,220.9129095583659
632,18920,254.39499901627332
633,18921,328.73392259130947
634,18922,466.6004689414668
635,18923,517.2878002540859
636,18924,522.7683211581979
637,18925,462.3478243054893
638,18926,494.3624518819681
639,18927,488.1182518354799
640,18928,475.6597999441657
641,18929,486.7406345590364
642,18930,498.71991522376163
643,18931,529.1922104146568
644,18932,508.53543831842035
645,18933,474.66402223890975
646,18934,476.38604383446403
647,18935,465.12552000962273
648,18936,411.6657914449902
649,18937,328.5308388223562
650,18938,278.0382796001263
651,18939,229.73309725524308
652,18940,193.36704221413828
653,18941,173.09539897959755
654,18942,186.12455690118452
655,18943,215.85532489294656
656,18944,248.57087471065347
657,18945,321.2078814503697
658,18946,455.91810827131155
659,18947,505.4450027851478
660,18948,510.8000525316956
661,18949,451.76282376852595
662,18950,483.04450780710283
663,18951,476.9432626040688
664,18952,464.77003476492223
665,18953,475.59718452570155
666,18954,487.3022112941117
667,18955,517.0768731362556
668,18956,496.89301760247736
669,18957,463.79705441479746
670,18958,465.47965201275645
671,18959,454.47692685045126
672,18960,426.60158978702856
673,18961,340.45038730018274
674,18962,288.1258889224803
675,18963,238.0681284489989
676,18964,200.38266315842242
677,18965,179.37553696244814
678,18966,192.87741056585148
679,18967,223.68685151151675
680,18968,257.5893662529085
681,18969,332.86174301213896
682,18970,472.45944123396026
683,18971,523.7832392659867
684,18972,529.3325775465546
685,18973,468.153397322263
686,18974,500.57002367159043
687,18975,494.24741694209115
688,18976,481.63252773599197
689,18977,492.8525013087242
690,18978,504.9822024684349
691,18979,535.8371297934493
692,18980,514.9209763561724
693,18981,480.6242463270903
694,18982,482.3678908687988
695,18983,470.96597177867113
696,18984,407.23308751885486
697,18985,324.99330918212854
698,18986,275.04443993889686
699,18987,227.2593945008993
700,18988,191.28491913026693
701,18989,171.231555370053
702,18990,184.12041890557856
703,18991,213.53105417137004
704,18992,245.89433195400306
705,18993,317.7492033993883
706,18994,451.00890757859247
707,18995,500.00251012519925
708,18996,505.2998981701205
709,18997,446.8983660355391
710,18998,477.8432175110622
711,18999,471.80766883693065
712,19000,459.7655189643232
713,19001,470.4760849567865
714,19002,482.055075218909
715,19003,511.50913169818375
716,19004,491.5426103649353
717,19005,458.8030153987836
718,19006,460.4674952489637
719,19007,449.5832444025689
720,19008,392.80666268821534
721,19009,313.48026741545317
722,19010,265.3008605012852
723,19011,219.20862291011576
724,19012,184.5085603528383
725,19013,165.1655964932091
726,19014,177.59786593889658
727,19015,205.96661553309792
728,19016,237.18340888577256
729,19017,306.49278750802335
730,19018,435.0317036073407
731,19019,482.28968459964995
732,19020,487.39941016632224
733,19021,431.06677994358427
734,19022,460.9153954122867
735,19023,455.0936589059962
736,19024,443.47810789104767
737,19025,453.80924701492006
738,19026,464.97804606775526
739,19027,493.38867865840496
740,19028,474.12948079167165
741,19029,442.5497014697802
742,19030,444.1552163336253
743,19031,433.6565452239606
744,19032,277.5157468726967
745,19033,221.47208488340675
746,19034,187.4335988705522
747,19035,154.8696865056031
748,19036,130.35428314861963
749,19037,116.6885855621779
750,19038,125.47191555187584
751,19039,145.5142811207313
752,19040,167.56877394157834
753,19041,216.53546875781035
754,19042,307.34750605724577
755,19043,340.73500972386785
756,19044,344.34500273479375
757,19045,304.5463092946695
758,19046,325.6341919650502
759,19047,321.52116714112657
760,19048,313.31484423104405
761,19049,320.61373720395386
762,19050,328.5044323098025
763,19051,348.576387985305
764,19052,334.96987061215685
765,19053,312.6589302003699
766,19054,313.7932176218357
767,19055,306.37596422233827
768,19056,276.5637719930776
769,19057,220.7123591247003
770,19058,186.7906368774686
771,19059,154.33842998113843
772,19060,129.90712292651824
773,19061,116.28830340361475
774,19062,125.0415035372457
775,19063,145.01511686856253
776,19064,166.99395516030708
777,19065,215.79267729776922
778,19066,306.29319793823913
779,19067,339.56617093356795
780,19068,343.1637804213938
781,19069,303.50161024823234
782,19070,324.5171541962422
783,19071,320.4182384683095
784,19072,312.24006608068373
785,19073,319.5139213292931
786,19074,327.3775486250871
787,19075,347.38065055876336
788,19076,333.820808240578
789,19077,311.5864020617204
790,19078,312.7167984854908
791,19079,305.3249888274447
792,19080,425.0319442649816
793,19081,339.19772805394865
794,19082,287.06575337174615
795,19083,237.19217631776417
796,19084,199.64537160243108
797,19085,178.71553940243334
798,19086,192.16773397053018
799,19087,222.86381410794982
800,19088,256.64158733003194
801,19089,331.6370055594713
802,19090,470.7210655128292
803,19091,521.8560218441118
804,19092,527.3849417901235
805,19093,466.4308653361427
806,19094,498.72821737049503
807,19095,492.4288741533178
808,19096,479.86040039626414
809,19097,491.03909099748967
810,19098,503.1241619177335
811,19099,533.8655610711043
812,19100,513.0263669030079
813,19101,478.85582887601817
814,19102,480.5930578208032
815,19103,469.2330911557744
816,19104,415.38643473158237
817,19105,331.50010681912687
818,19106,280.5511948821532
819,19107,231.8094293765263
820,19108,195.11469723530695
821,19109,174.65983850198978
822,19110,187.80675420175098
823,19111,217.80622944253048
824,19112,250.81746302441212
825,19113,324.11096441853147
826,19114,460.038704842674
827,19115,510.0132243751736
828,19116,515.4166731636212
829,19117,455.8458647991793
830,19118,487.4102732956298
831,19119,481.2538849219068
832,19120,468.97063521702063
833,19121,479.89564096415484
834,19122,491.7064579880837
835,19123,521.7502237927031
836,19124,501.38394618706496
837,19125,467.98886105190593
838,19126,469.68666599909574
839,19127,458.584497996603
840,19128,430.3222330736206
841,19129,343.4196552969534
842,19130,290.63880420450727
843,19131,240.14446057028215
844,19132,202.1303181795911
845,19133,180.93997648484037
846,19134,194.55960786641793
847,19135,225.63775606110067
848,19136,259.83595456666717
849,19137,335.7648259803007
850,19138,476.5800378053227
851,19139,528.3514608560126
852,19140,533.9491981784802
853,19141,472.2364383529163
854,19142,504.9357891601174
855,19143,498.55803925992893
856,19144,485.83312818809037
857,19145,497.1509577471775
858,19146,509.38644916240685
859,19147,540.5104804498969
860,19148,519.41190494076
861,19149,484.8160529641988
862,19150,486.574904855138
863,19151,475.07354292482285
864,19152,410.95373080544687
865,19153,327.9625771788992
866,19154,277.55735522092374
867,19155,229.33572662218256
868,19156,193.03257415143554
869,19157,172.7959948924452
870,19158,185.80261620614502
871,19159,215.48195872095397
872,19160,248.14092026776171
873,19161,320.65228636755
874,19162,455.1295041499549
875,19163,504.57073171522507
876,19164,509.9165188020461
877,19165,450.9814070661922
878,19166,482.2089829995891
879,19167,476.1182911547685
880,19168,463.9661194164215
881,19169,474.7745413952396
882,19170,486.4593219128809
883,19171,516.1824823546312
884,19172,496.0335389495227
885,19173,462.99482203589196
886,19174,464.67450923530293
887,19175,453.69081554872054
888,19176,396.5273059748075
889,19177,316.44953541222384
890,19178,267.8137757833121
891,19179,221.28495503139905
892,19180,186.25621537400696
893,19181,166.73003601560134
894,19182,179.28006323946306
895,19183,207.91752008268185
896,19184,239.42999719953124
897,19185,309.3958704761851
898,19186,439.1523001787032
899,19187,486.85790618967576
900,19188,492.0160307982478
901,19189,435.1498209742375
902,19190,465.2811609008137
903,19191,459.4042812238342
904,19192,447.6787083431461
905,19193,458.10770345337335
906,19194,469.3822927617272
907,19195,498.0620293148525
908,19196,478.6204093762592
909,19197,446.74150810688866
910,19198,448.3622303199645
911,19199,437.7641163701123
912,19200,281.23639015928876
913,19201,224.44135288017742
914,19202,189.94651415257914
915,19203,156.94601862688637
916,19204,132.1019381697883
917,19205,118.25302508457014
918,19206,127.15411285244232
919,19207,147.46518567031524
920,19208,169.81536225533696
921,19209,219.43855172597213
922,19210,311.4681026286082
923,19211,345.3032313138938
924,19212,348.96162336671944
925,19213,308.62935032532283
926,19214,329.9999574535772
927,19215,325.83178945896447
928,19216,317.51544468314245
929,19217,324.91219364240715
930,19218,332.90867900377435
931,19219,353.2497386417526
932,19220,339.46079919674435
933,19221,316.8507368374784
934,19222,318.00023160817494
935,19223,310.48353536849004
936,19224,280.2844152796697
937,19225,223.68162712147097
938,19226,189.30355215949552
939,19227,156.4147621024217
940,19228,131.65477794768688
941,19229,117.85274292600698
942,19230,126.72370083781217
943,19231,146.96602141814648
944,19232,169.24054347406573
945,19233,218.69576026593103
946,19234,310.41379450960164
947,19235,344.1343925235938
948,19236,347.78040105331945
949,19237,307.58465127888564
950,19238,328.8829196847692
951,19239,324.7288607861474
952,19240,316.44066653278213
953,19241,323.81237776774634
954,19242,331.781795319059
955,19243,352.05400121521086
956,19244,338.31173682516555
957,19245,315.77820869882885
958,19246,316.92381247183005
959,19247,309.43255997359637
960,19248,428.7525875515737
961,19249,342.1669960507193
962,19250,289.5786686537731
963,19251,239.26850843904745
964,19252,201.39302662359975
965,19253,180.27997892482557
966,19254,193.84993127109666
967,19255,224.81471865753375
968,19256,258.8881756437906
969,19257,334.54008852763303
970,19258,474.8416620841916
971,19259,526.4242434341377
972,19260,532.0015624220491
973,19261,470.51390636679594
974,19262,503.09398285902205
975,19263,496.7394964711557
976,19264,484.06100084836254
977,19265,495.33754743594284
978,19266,507.52840861170534
979,19267,538.5389117275517
980,19268,517.5172954875954
981,19269,483.0476355131266
982,19270,484.80007180714256
983,19271,473.34066230192605
984,19272,419.10707801817443
985,19273,334.4693748158975
986,19274,283.0641101641801
987,19275,233.88576149780954
988,19276,196.8623522564756
989,19277,176.224278024382
990,19278,189.48895150231743
991,19279,219.75713399211435
992,19280,253.0640513381707
993,19281,327.0140473866932
994,19282,464.15930141403635
995,19283,514.5814459651995
996,19284,520.0332937955469
997,19285,459.9289058298325
998,19286,491.77603878415664
999,19287,485.5645072397445
1000,19288,473.17123566911897
1001,19289,484.19409740260795
1002,19290,496.1107046820555
1003,19291,526.4235744491506
1004,19292,505.87487477165234
1005,19293,472.1806676890143
1006,19294,473.8936799854349
1007,19295,462.6920691427546
1008,19296,434.0428763602127
1009,19297,346.388923293724
1010,19298,293.15171948653415
1011,19299,242.2207926915654
1012,19300,203.8779732007597
1013,19301,182.50441600723258
1014,19302,196.24180516698436
1015,19303,227.58866061068454
1016,19304,262.0825428804258
1017,19305,338.6679089484624
1018,19306,480.7006343766851
1019,19307,532.9196824460383
1020,19308,538.5658188104057
1021,19309,476.3194793835696
1022,19310,509.30155464864436
1023,19311,502.86866157776683
1024,19312,490.0337286401887
1025,19313,501.4494141856306
1026,19314,513.7906958563786
1027,19315,545.1838311063444
1028,19316,523.9028335253473
1029,19317,489.0078596013072
1030,19318,490.78191884147725
1031,19319,479.18111407097444
1032,19320,414.674374092039
1033,19321,330.93184517566976
1034,19322,280.0702705029506
1035,19323,231.41205874346576
1036,19324,194.78022917260415
1037,19325,174.3604344148374
1038,19326,187.48481350671148
1039,19327,217.43286327053784
1040,19328,250.3875085815203
1041,19329,323.5553693357117
1042,19330,459.25010072131727
1043,19331,509.1389533052509
1044,19332,514.5331394339717
1045,19333,455.0644480968455
1046,19334,486.57474848811603
1047,19335,480.4289134726063
1048,19336,468.1667198685199
1049,19337,479.07299783369274
1050,19338,490.8635686068527
1051,19339,520.8558330110787
1052,19340,500.5244675341102
1053,19341,467.1866286730003
1054,19342,468.88152322164217
1055,19343,457.79838669487214
1056,19344,400.2479492613995
1057,19345,319.4188034089945
1058,19346,270.32669106533905
1059,19347,223.36128715268228
1060,19348,188.00387039517562
1061,19349,168.29447553799358
1062,19350,180.96226054002952
1063,19351,209.86842463226577
1064,19352,241.67658551328987
1065,19353,312.29895344434686
1066,19354,443.27289675006557
1067,19355,491.4261277797017
1068,19356,496.6326514301735
1069,19357,439.2328620048909
1070,19358,469.64692638934065
1071,19359,463.714903541672
1072,19360,451.8793087952446
1073,19361,462.4061598918265
